,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
41,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-12-07 10:46:05.000,2023-12-07 10:22:32,2538.0,107.0,270.0,31.0,854.0,45.0,1307.0,5656.0,2023-11-24 01:43:38.000,2.10.4,181.0,153.0,36,True,,pdm,conda-forge/pdm,,251.0,198.0,https://pypi.org/project/pdm,2023-11-24 01:43:31.000,53.0,597805.0,605818.0,https://anaconda.org/conda-forge/pdm,2023-11-24 04:17:42.010,216373.0,2.0,4.0,,,,,,,,,,,,,,,,,,
42,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2023-12-03 13:30:51.000,2023-11-10 18:12:39,1325.0,6.0,548.0,67.0,405.0,195.0,459.0,5639.0,2023-03-10 01:08:04.773,1.7.5,36.0,173.0,36,True,,bandit,conda-forge/bandit,,47577.0,45740.0,https://pypi.org/project/bandit,2023-03-10 01:08:04.773,1837.0,3285883.0,3293171.0,https://anaconda.org/conda-forge/bandit,2023-09-25 08:07:42.894,276558.0,1.0,755.0,,,,,,,,,,,,,,,,,,
43,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2023-12-07 11:32:14.000,2023-12-07 11:32:14,24382.0,287.0,1653.0,199.0,5646.0,710.0,857.0,5111.0,2023-12-05 02:30:02.000,3.10.0,127.0,852.0,36,True,,buildbot,conda-forge/buildbot,,791.0,334.0,https://pypi.org/project/buildbot,2023-12-05 02:30:02.000,457.0,19820.0,22438.0,https://anaconda.org/conda-forge/buildbot,2023-09-03 11:43:28.850,90656.0,2.0,36232.0,,,,,,,,,,,,,,,,,,
44,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2023-12-01 19:06:38.000,2023-12-01 19:06:35,3701.0,5.0,381.0,93.0,246.0,388.0,402.0,4130.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,36,True,,invoke,conda-forge/invoke,,26279.0,23476.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,2803.0,7107909.0,7135023.0,https://anaconda.org/conda-forge/invoke,2023-07-13 01:13:36.486,949013.0,2.0,,,,,,,,,,,,1.0,,,,,,,
45,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-12-01 01:12:57.000,2023-11-05 15:14:29,3212.0,60.0,198.0,28.0,360.0,83.0,235.0,1736.0,2023-11-05 15:13:29.000,1.11.0,92.0,79.0,36,True,,rope,conda-forge/rope,,72335.0,70693.0,https://pypi.org/project/rope,2023-11-05 15:13:29.000,1642.0,847082.0,882831.0,https://anaconda.org/conda-forge/rope,2023-11-09 10:24:24.435,1358471.0,1.0,,,,,,,,,,,,,,,,,,,
46,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2023-12-07 14:10:55.000,2023-12-06 13:25:29,2033.0,125.0,465.0,69.0,1453.0,159.0,932.0,1661.0,2023-11-29 12:28:46.000,1.38.0,208.0,199.0,36,True,,sentry-sdk,conda-forge/sentry-sdk,,456.0,,https://pypi.org/project/sentry-sdk,2023-11-29 12:28:33.000,456.0,22717197.0,22733859.0,https://anaconda.org/conda-forge/sentry-sdk,2023-11-29 13:22:18.216,696068.0,2.0,3485.0,,,,,,,,,,,-3.0,,,,,,,
47,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-11-28 23:51:46.000,2023-05-24 18:28:10,920.0,,210.0,41.0,242.0,150.0,239.0,1580.0,2023-05-24 18:44:54.000,4.1.0,45.0,86.0,36,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],323380.0,288026.0,https://pypi.org/project/pytest-cov,2023-05-24 18:44:54.000,35354.0,35052781.0,35160352.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,10004130.0,1.0,,,,,,,,,,,,,,,,,,,
48,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-12-06 19:36:03.000,2023-12-06 19:36:02,1095.0,14.0,300.0,38.0,541.0,50.0,427.0,1485.0,2022-12-01 01:51:31.000,4.0.2,52.0,117.0,36,True,,twine,conda-forge/twine,,113622.0,97880.0,https://pypi.org/project/twine,2022-12-01 01:49:17.129,15742.0,3871898.0,3882105.0,https://anaconda.org/conda-forge/twine,2023-06-16 13:23:13.063,898227.0,2.0,,,,,,,,,,,,,,,,,,,
49,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-09-27 11:36:48.000,2023-07-31 23:20:08,562.0,,174.0,29.0,295.0,56.0,460.0,1310.0,2023-07-29 17:00:40.000,3.1.0,37.0,84.0,36,True,,pyflakes,conda-forge/pyflakes,,271672.0,257853.0,https://pypi.org/project/pyflakes,2023-07-29 17:00:40.000,13819.0,26813179.0,27024529.0,https://anaconda.org/conda-forge/pyflakes,2023-07-29 18:48:34.199,6974555.0,2.0,,,,,,,,,,,,-1.0,,,,,,,
50,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2023-12-01 14:28:22.000,2023-12-01 14:28:21,1137.0,25.0,216.0,49.0,392.0,229.0,342.0,1266.0,2023-11-21 15:21:18.000,3.5.0,67.0,93.0,36,True,,pytest-xdist,conda-forge/pytest-xdist,['pytest'],5459.0,,https://pypi.org/project/pytest-xdist,2023-11-21 15:21:13.000,5459.0,15002277.0,15136930.0,https://anaconda.org/conda-forge/pytest-xdist,2023-11-21 18:58:37.015,5520710.0,1.0,2.0,,,,,,,,,,,,,,,,,,
51,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-12-06 03:56:51.000,2023-12-06 03:56:43,3219.0,58.0,2845.0,385.0,1010.0,37.0,1635.0,34431.0,2023-12-06 03:56:51.000,2.3.34,90.0,433.0,35,True,,pyenv,,,22.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,1.0,13462.0,13462.0,,,,2.0,,,,,,,,,,,,,,,,,,,
52,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-12-04 13:54:47.000,2023-11-11 09:21:47,5237.0,76.0,1422.0,501.0,771.0,227.0,1502.0,23931.0,2023-05-18 15:52:21.000,3.4.0.2,97.0,177.0,35,True,,glances,conda-forge/glances,,814.0,763.0,https://pypi.org/project/glances,2023-05-20 14:52:01.505,51.0,168903.0,171174.0,https://anaconda.org/conda-forge/glances,2023-06-05 20:53:05.651,209864.0,1.0,1570.0,,,,,,,,,,,,,,,,,,
53,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-12-06 21:03:01.000,2023-12-06 20:58:07,15068.0,362.0,461.0,110.0,396.0,142.0,258.0,6569.0,2023-10-19 15:20:03.000,0.9.19,77.0,252.0,35,True,,pyre-check,,,75.0,21.0,https://pypi.org/project/pyre-check,2023-10-19 15:20:03.000,54.0,73684.0,73684.0,,,,3.0,,,,,,,,,,,,,,,,,,,
54,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-12-07 09:22:04.000,2023-12-07 09:22:04,606.0,11.0,264.0,34.0,225.0,139.0,185.0,3863.0,2023-12-04 19:43:58.000,1.3.1,61.0,112.0,35,True,,freezegun,conda-forge/freezegun,,4612.0,,https://pypi.org/project/freezegun,2023-12-04 19:43:53.000,4612.0,7738083.0,7776771.0,https://anaconda.org/conda-forge/freezegun,2023-12-05 02:34:44.832,1508715.0,2.0,3.0,,,,,,,,,,,3.0,,,,,,,
55,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2023-12-07 13:37:15.000,2023-12-07 13:37:11,2322.0,48.0,375.0,29.0,1720.0,111.0,962.0,2332.0,2023-05-31 14:30:27.000,0.18.0,56.0,183.0,35,True,,wemake-python-styleguide,,,15781.0,15734.0,https://pypi.org/project/wemake-python-styleguide,2020-01-19 11:56:48.000,47.0,147870.0,147870.0,,,,2.0,,,,,,,,,,,,,,,,,,,
56,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-09-24 19:23:46.000,2023-12-06 05:55:29.000,2023-12-06 05:55:29,8901.0,90.0,288.0,62.0,1042.0,658.0,2743.0,1843.0,2023-11-20 02:03:13.000,4.6.0,34.0,156.0,35,True,,scons,conda-forge/scons,,62.0,,https://pypi.org/project/scons,2023-11-20 01:40:35.000,62.0,387834.0,400806.0,https://anaconda.org/conda-forge/scons,2023-11-25 16:42:53.405,517915.0,2.0,1428.0,,,,,,,,,,,,,,,,,,
57,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-12-06 23:30:32.000,2023-12-06 23:30:32,588.0,23.0,133.0,36.0,249.0,12.0,137.0,1689.0,2023-10-19 16:26:09.000,3.12.0,61.0,67.0,35,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],76883.0,71482.0,https://pypi.org/project/pytest-mock,2023-10-19 16:25:55.000,5401.0,14587520.0,14644992.0,https://anaconda.org/conda-forge/pytest-mock,2023-10-19 18:22:47.849,2413841.0,2.0,14.0,,,,,,,,,,,1.0,,,,,,,
58,typeguard,agronholm/typeguard,type-checkers,Run-time type checker for Python.,,https://github.com/agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000,2023-11-29 18:34:54.000,2023-11-29 18:34:53,579.0,21.0,97.0,22.0,114.0,18.0,278.0,1354.0,2023-09-11 07:31:39.000,4.1.5,66.0,33.0,35,True,,typeguard,conda-forge/typeguard,,21151.0,19524.0,https://pypi.org/project/typeguard,2023-09-11 07:31:39.000,1627.0,10722981.0,10733937.0,https://anaconda.org/conda-forge/typeguard,2023-10-24 19:46:37.353,460162.0,3.0,,,,,,,,,,,,,,,,,,,
59,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2023-12-04 18:23:21.000,2023-12-03 19:29:43,1665.0,124.0,207.0,27.0,448.0,83.0,459.0,780.0,2023-10-02 15:14:31.000,8.0.4,85.0,131.0,35,True,,setuptools_scm,conda-forge/setuptools_scm,,786.0,,https://pypi.org/project/setuptools_scm,2023-10-02 15:14:31.000,786.0,26303653.0,26351306.0,https://anaconda.org/conda-forge/setuptools_scm,2023-10-04 14:19:42.239,2049113.0,2.0,,,,,,,,,,,,,,,,,,,
60,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2023-12-04 20:30:31.000,2023-11-07 15:33:42,507.0,17.0,257.0,24.0,368.0,144.0,243.0,631.0,2023-11-07 16:58:34.000,4.1.1,58.0,54.0,35,True,,pytest-html,conda-forge/pytest-html,['pytest'],42345.0,41538.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,807.0,4549175.0,4562596.0,https://anaconda.org/conda-forge/pytest-html,2023-11-23 18:39:24.921,496608.0,2.0,,,,,,,,,,,,,,,,,,,
61,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-11-30 18:06:50.000,2023-11-30 18:06:48,693.0,32.0,824.0,125.0,783.0,35.0,1138.0,9757.0,2023-11-21 21:06:57.000,1.40.0,105.0,33.0,34,True,,playwright,,,420.0,21.0,https://pypi.org/project/playwright,2023-11-21 21:06:57.000,399.0,1962036.0,1962036.0,,,,2.0,,,,,,,,,,,,,,,,,,,
62,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-12-06 18:04:45.000,2023-12-05 20:59:09,632.0,51.0,342.0,75.0,501.0,62.0,563.0,7395.0,2023-12-04 15:43:18.000,1.3.3,57.0,117.0,34,True,,pipx,conda-forge/pipx,,1653.0,1637.0,https://pypi.org/project/pipx,2023-12-04 15:43:18.000,16.0,2696673.0,2698736.0,https://anaconda.org/conda-forge/pipx,2023-12-04 23:14:49.293,39810.0,3.0,21078.0,,,,,,,,,,,,,,,,,,
63,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-12-06 13:06:07.000,2023-12-06 13:06:00,4329.0,104.0,245.0,44.0,41.0,13.0,1339.0,2628.0,2023-11-25 05:40:24.000,8.4.4,334.0,32.0,34,False,,pyarmor,,,1061.0,1032.0,https://pypi.org/project/pyarmor,2023-11-25 05:40:07.000,29.0,150697.0,150697.0,,,,2.0,,,,,,,,,,,,,,,,,,,
64,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2023-12-06 19:20:23.000,2023-12-06 19:20:17,1343.0,33.0,162.0,35.0,188.0,47.0,136.0,1451.0,2023-11-10 23:35:23.000,1.7.0.post0,45.0,79.0,34,True,,logbook,conda-forge/logbook,,6402.0,5209.0,https://pypi.org/project/logbook,2023-11-10 23:32:34.000,1193.0,3696935.0,3700802.0,https://anaconda.org/conda-forge/logbook,2023-11-11 10:50:13.350,162329.0,2.0,333.0,,,,,,,,,,,,,,,,,,
65,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2023-11-06 17:25:08.000,2016-03-04 01:16:26,1004.0,,387.0,48.0,262.0,452.0,465.0,1358.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,34,False,,nose,conda-forge/nose,,193143.0,148370.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,44773.0,4896624.0,4929574.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,2998482.0,2.0,,,,,,,,,,,,,,,,,,,
66,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-12-07 08:49:43.000,2023-12-07 07:11:00,585.0,117.0,128.0,38.0,429.0,35.0,242.0,1246.0,2023-12-04 07:20:33.000,0.23.2,44.0,44.0,34,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1598.0,,https://pypi.org/project/pytest-asyncio,2023-12-04 07:20:29.000,1598.0,9034892.0,9077702.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-12-04 19:10:52.927,1840557.0,2.0,163.0,,,,,,,,,,,,,,,,,,
67,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2023-12-03 12:49:50.000,2023-12-03 12:49:45,10118.0,18.0,5372.0,1090.0,365.0,63.0,5018.0,29232.0,2023-12-01 10:27:00.000,1.7.12,98.0,131.0,33,True,,sqlmap,,,30.0,21.0,https://pypi.org/project/sqlmap,2023-12-01 10:27:00.000,9.0,10670.0,10670.0,,,,2.0,,,,,,,,,,,,,,,,,,,
68,memray,bloomberg/memray,profiling,The endgame Python memory profiler.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-12-07 00:29:16.000,2023-12-04 19:58:24,1132.0,61.0,378.0,58.0,314.0,16.0,126.0,11503.0,2023-12-04 20:37:33.000,1.11.0,19.0,41.0,33,True,,memray,conda-forge/memray,,270.0,253.0,https://pypi.org/project/memray,2023-12-04 20:37:33.000,17.0,328297.0,332477.0,https://anaconda.org/conda-forge/memray,2023-10-05 21:58:12.929,83617.0,2.0,,,,,,,,,,,,,,,,,,,
69,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2023-12-06 19:33:37.000,2023-12-06 19:33:34,6391.0,209.0,280.0,57.0,880.0,140.0,520.0,4422.0,2023-11-30 00:27:52.000,2023.11.29,191.0,100.0,33,True,,pytype,conda-forge/pytype,,149.0,,https://pypi.org/project/pytype,2023-11-30 00:27:52.000,149.0,393529.0,397847.0,https://anaconda.org/conda-forge/pytype,2023-12-06 16:32:54.399,181359.0,3.0,,,,,,,,,,,,,,,,,,,
70,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-12-06 14:33:08.000,2023-11-12 00:14:56,2555.0,24.0,313.0,62.0,1082.0,11.0,321.0,4121.0,2023-08-19 20:41:39.000,11.1.0,51.0,117.0,33,True,,mimesis,conda-forge/mimesis,,1638.0,1564.0,https://pypi.org/project/mimesis,2023-08-19 20:41:39.000,74.0,144840.0,148917.0,https://anaconda.org/conda-forge/mimesis,2023-08-19 22:03:10.196,166971.0,2.0,521.0,,,,,,,,,,,,,,,,,,
71,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-11-27 22:54:23.000,2023-11-27 22:54:22,1152.0,45.0,167.0,34.0,510.0,15.0,396.0,2950.0,2023-10-07 18:35:56.000,3.15.0,166.0,35.0,33,True,,pyupgrade,conda-forge/pyupgrade,,175.0,,https://pypi.org/project/pyupgrade,2023-10-07 18:35:56.000,175.0,491030.0,505108.0,https://anaconda.org/conda-forge/pyupgrade,2023-10-07 20:00:06.902,605385.0,2.0,,,,,,,,,,,,,,,,,,,
72,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-12-05 15:23:02.000,2023-12-05 15:23:01,1232.0,27.0,221.0,49.0,277.0,160.0,173.0,2791.0,2023-10-06 19:01:05.000,2023.1,77.0,93.0,33,True,,pudb,conda-forge/pudb,,6379.0,5619.0,https://pypi.org/project/pudb,2023-10-06 19:00:38.000,760.0,252150.0,254899.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,244691.0,1.0,,,,,,,,,,,,,,,,,,,
73,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-12-04 15:55:07.000,2023-10-18 06:21:56,1396.0,9.0,174.0,35.0,277.0,58.0,312.0,1875.0,2023-10-18 06:23:27.000,1.10.3,125.0,90.0,33,True,landscapeio/prospector,prospector,conda-forge/prospector,,5362.0,4657.0,https://pypi.org/project/prospector,2023-10-18 06:23:27.000,705.0,743795.0,746381.0,https://anaconda.org/conda-forge/prospector,2023-10-19 14:14:48.980,95712.0,1.0,,,,,,,,,,,,-1.0,,,,,,,
74,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-10-09 11:59:37.000,2023-02-28 17:40:55,262.0,,215.0,27.0,86.0,12.0,89.0,1592.0,2023-02-21 17:40:52.893,2.0.7,27.0,63.0,33,True,,python-json-logger,conda-forge/python-json-logger,,76670.0,75818.0,https://pypi.org/project/python-json-logger,2023-02-21 17:40:52.893,852.0,21130781.0,21214492.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,6696923.0,2.0,,,,,,,,,,,,,,,,,,,
75,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-12-03 10:27:06.000,2023-12-02 21:07:41,1089.0,34.0,208.0,58.0,337.0,142.0,204.0,1230.0,2023-12-02 20:50:57.000,7.0.1,97.0,60.0,33,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],3404.0,3217.0,https://pypi.org/project/pytest-bdd,2023-12-02 20:50:57.000,187.0,780627.0,788588.0,https://anaconda.org/conda-forge/pytest-bdd,2023-12-02 22:25:37.629,55733.0,2.0,,,,,,,,,,,,,,,,,,,
76,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-11-03 22:28:46.000,2023-11-03 22:28:45,746.0,3.0,187.0,19.0,318.0,121.0,225.0,1106.0,2023-01-17 20:31:11.783,6.3.0,23.0,92.0,33,True,,pydocstyle,conda-forge/pydocstyle,,63642.0,60841.0,https://pypi.org/project/pydocstyle,2023-01-17 20:31:11.783,2801.0,3888937.0,3908057.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1701713.0,2.0,69.0,,,,,,,,,,,,,,,,,,
77,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-11-16 14:02:24.000,2023-09-11 04:46:13,2341.0,63.0,168.0,22.0,794.0,141.0,426.0,809.0,2023-09-11 14:23:39.000,0.6.1,20.0,76.0,33,True,,asv,conda-forge/asv,,1112.0,1027.0,https://pypi.org/project/asv,2023-09-11 05:46:09.000,85.0,84431.0,102018.0,https://anaconda.org/conda-forge/asv,2023-10-03 19:44:19.217,756205.0,2.0,160.0,,,,,,,,,,,,,,,,,,
78,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-2-Clause,2011-12-14 15:33:15.000,2023-12-04 16:53:52.000,2023-11-07 00:47:50,1126.0,8.0,137.0,23.0,320.0,51.0,217.0,763.0,2023-10-04 23:07:52.000,0.14.0,30.0,77.0,33,True,,nose2,conda-forge/nose2,,25353.0,24227.0,https://pypi.org/project/nose2,2023-10-04 23:07:52.000,1126.0,665817.0,667658.0,https://anaconda.org/conda-forge/nose2,2023-06-16 16:08:37.386,123388.0,2.0,,,,,,,,,,,,-1.0,,,,,,,
79,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,,96.0,22.0,107.0,10.0,104.0,565.0,2021-11-30 21:07:01.473,0.8.3,26.0,46.0,33,True,,parso,conda-forge/parso,,378496.0,372405.0,https://pypi.org/project/parso,2021-11-30 21:07:01.473,6091.0,21879793.0,22114632.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,16908430.0,2.0,,,,,,,,,,,,,,,,,,,
80,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-27 14:52:53.379,2023-07-15 15:04:46,313.0,,946.0,235.0,117.0,26.0,105.0,16129.0,2023-07-15 15:06:01.470,1.2.0,59.0,27.0,32,True,,pysnooper,conda-forge/pysnooper,,1687.0,1632.0,https://pypi.org/project/pysnooper,2023-07-15 15:06:01.470,55.0,524898.0,526738.0,https://anaconda.org/conda-forge/pysnooper,2023-07-27 14:52:53.379,71787.0,1.0,,,,,,,,,,,,,,,,,,,
81,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-12-06 01:28:07.000,2023-11-17 21:22:52,485.0,9.0,376.0,111.0,311.0,137.0,191.0,11224.0,2022-09-07 22:01:08.223,0.3.14,38.0,37.0,32,True,,py-spy,conda-forge/py-spy,,3368.0,3318.0,https://pypi.org/project/py-spy,2022-09-07 22:00:23.982,49.0,2340980.0,2351506.6666666665,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,498603.0,2.0,14628.0,,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,278.6666666666667,408494.0,
