,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
190,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2024-01-06 20:21:38.000,2023-12-01 19:07:59,597.0,3.0,41.0,7.0,27.0,46.0,174.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,30.0,releases,conda-forge/sphinx-releases,['sphinx'],990.0,614.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,376.0,8718.0,9454.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,50054.0,3.0,,,,,,,,,,,,,,,,,,,
191,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,69.0,116.0,78.0,2158.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,22.0,python-taint,,,107.0,95.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,2202.0,2203.0,,,,3.0,116.0,,,,,,,,,,,,,,,,,,
192,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2024-01-01 22:11:45.000,2023-09-03 16:50:32,132.0,,49.0,11.0,98.0,39.0,908.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,22.0,python-devtools,conda-forge/python-devtools,,2852.0,2851.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,608.0,1232.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,20595.0,3.0,,,,,,,,,,,,,,,,,,,
193,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,124.0,33.0,90.0,144.0,863.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,32.0,pynsist,,,258.0,208.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,50.0,1561.0,1561.0,,,,3.0,,,,,,,,,,,,,,,,,,,
194,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,28.0,840.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,32.0,pycco,,,438.0,323.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,115.0,1490.0,1490.0,,,,3.0,,,,,,,,,,,,,,,,,,,
195,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,77.0,23.0,116.0,58.0,539.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,False,,56.0,pytest-virtualenv,conda-forge/pytest-shutil,,78.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,78.0,24638.0,25579.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,62144.0,3.0,,,,,,,,,,,,,,,,,,,
196,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-11-15 10:32:32.000,2023-09-01 07:48:02,73.0,,61.0,8.0,58.0,34.0,368.0,2023-09-01 07:51:04.000,2.0.1,22.0,18.0,23,True,,19.0,pytest-docker,,['pytest'],59.0,,https://pypi.org/project/pytest-docker,2023-09-01 07:48:54.000,59.0,123584.0,123586.0,,,,3.0,132.0,,,,,,,,,,,,,,,,,,
197,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,22.0,356.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,23,False,,20.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2453.0,2270.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,183.0,434731.0,441764.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,569696.0,3.0,,,,,,,,,,,,,,,,,,,
198,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2024-01-08 22:40:53.000,2024-01-08 22:40:52,479.0,12.0,22.0,6.0,207.0,57.0,324.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,23,True,,,add-trailing-comma,,,22.0,,https://pypi.org/project/add-trailing-comma,2023-08-30 17:27:37.000,22.0,19000.0,19000.0,,,,3.0,,,,,,,,,,,,,,,,,,,
199,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,30.0,284.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,46.0,baron,,,398.0,339.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,58083.0,58083.0,,,,3.0,,,,,,,,,,,,,,,,,,,
200,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2024-01-07 09:46:41.000,2024-01-07 09:46:36,493.0,18.0,22.0,5.0,185.0,107.0,237.0,2023-12-24 07:42:09.000,1.2.1,57.0,16.0,23,True,hakancelikdev/unimport,10.0,unimport,,,16.0,,https://pypi.org/project/unimport,2023-12-24 07:42:09.000,16.0,18120.0,18120.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000,2023-11-06 14:59:10,539.0,2.0,39.0,10.0,58.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,32.0,24.0,23,True,,4.0,asteval,conda-forge/asteval,,183.0,,https://pypi.org/project/asteval,2023-07-16 18:25:02.803,183.0,258212.0,268221.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,350319.0,3.0,,,,,,,,,,,,,,,,,,,
202,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,23,False,,21.0,pytkdocs,conda-forge/pytkdocs,,1368.0,1357.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,11.0,56849.0,59377.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,98594.0,3.0,,,,,,,,,,,,,,,,,,,
203,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,2.0,96.0,43.0,58.0,62.0,4786.0,2022-09-29 10:18:30.000,0.8.12,89.0,26.0,22,True,,22.0,xxh-xxh,,,82.0,82.0,https://pypi.org/project/xxh-xxh,,,456.0,500.0,,,,3.0,2090.0,,,,,,,,,,,,,,,,,,
204,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,71.0,32.0,57.0,3940.0,,,19.0,17.0,22,False,,29.0,vprof,,,116.0,116.0,https://pypi.org/project/vprof,,,3209.0,3209.0,,,,3.0,,,,,,,,,,,,,,,,,,,
205,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000,2023-10-08 18:16:39,353.0,,201.0,57.0,44.0,16.0,2746.0,,,13.0,24.0,22,True,,41.0,pyrasite,,,61.0,55.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,10501.0,10501.0,,,,3.0,,,,,,,,,,,,,,,,,,,
206,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476,2021-11-24 14:32:14,130.0,,82.0,31.0,10.0,38.0,2682.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,8.0,pretty_errors,conda-forge/pretty_errors,,60.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,60.0,25466.0,25830.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,13848.0,3.0,,,,,,,,,,,,,,,,,,,
207,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,73.0,1300.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,63.0,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,178.0,301.0,,,,3.0,6559.0,,,,,,,,,,,,,,,,,,
208,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,,86.0,21.0,35.0,142.0,700.0,2023-10-07 21:15:17.000,0.13.0.1,18.0,20.0,22,False,,14.0,py2exe,,,1924.0,1924.0,https://pypi.org/project/py2exe,,,16240.0,16511.0,,,,3.0,15772.0,,,,,,,,,,,,,,,,,,
209,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-12-18 17:23:41.000,2023-12-18 17:23:36,498.0,6.0,23.0,10.0,44.0,15.0,360.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,22,True,,7.0,manhole,conda-forge/manhole,,270.0,270.0,https://pypi.org/project/manhole,,,14197.0,14824.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,18830.0,3.0,,,,,,,,,,,,,,,,,,,
210,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,68.0,10.0,50.0,44.0,280.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,False,,77.0,mkdocs-with-pdf,,['mkdocs'],457.0,454.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,3.0,24189.0,24189.0,,,,3.0,,,,,,,,,,,,,,,,,,,
211,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,18.0,6.0,83.0,41.0,165.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,22,True,,11.0,pandas-vet,conda-forge/pandas-vet,['flake8'],438.0,420.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,18.0,28425.0,29173.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,17189.0,3.0,71.0,,,,,,,,,,,,,,,,,,
212,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-11-28 21:10:01.000,2023-06-11 00:08:52,155.0,,34.0,8.0,38.0,25.0,164.0,2021-07-27 09:00:22.000,0.4.8,18.0,10.0,22,True,,6.0,lazydocs,,,215.0,193.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,22.0,5590.0,5590.0,,,,3.0,,,,,,,,,,,,,,,,,,,
213,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-12-06 03:56:52.000,2023-12-06 03:56:52,505.0,2.0,376.0,74.0,134.0,230.0,5854.0,2023-07-30 13:52:49.000,1.2.2,10.0,60.0,21,True,,106.0,,,,21.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
214,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,121.0,74.0,25.0,20.0,2962.0,2017-06-28 06:10:16.000,0.1.3,5.0,18.0,21,False,,17.0,profiling,,,73.0,67.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,6.0,1783.0,1783.0,,,,3.0,,,,,,,,,,,,,,,,,,,
215,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,128.0,1757.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,88.0,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,79.0,79.0,,,,3.0,,,,,,,,,,,,,,,,,,,
216,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,3.0,55.0,43.0,24.0,25.0,1564.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,21,True,,8.0,xar,,,28.0,28.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,221.0,221.0,,,,3.0,,,,,,,,,,,,,,,,,,,
217,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,33.0,1399.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,34.0,pyannotate,,,160.0,128.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,32.0,3443.0,3443.0,,,,3.0,,,,,,,,,,,,,,,,,,,
218,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,78.0,17.0,43.0,32.0,857.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,21,True,,31.0,portray,,,836.0,814.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,22.0,6928.0,6928.0,,,,3.0,,,,,,,,,,,,,,,,,,,
219,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,43.0,14.0,21.0,54.0,769.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,21,True,,42.0,hunter,conda-forge/hunter,,163.0,163.0,https://pypi.org/project/hunter,,,9296.0,11150.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,55641.0,3.0,,,,,,,,,,,,,,,,,,,
220,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,43.0,19.0,32.0,46.0,301.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,False,,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],622.0,616.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,15009.0,15009.0,,,,3.0,,,,,,,,,,,,,,,,,,,
221,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,7.0,105.0,27.0,198.0,2023-10-26 00:22:06.000,1.1.2,12.0,9.0,21,True,,18.0,xdoctest,conda-forge/xdoctest,,,,https://pypi.org/project/xdoctest,,,196725.0,201549.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,197787.0,3.0,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
222,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,19.0,21,True,,,sphinx-markdown-builder,,['sphinx'],87.0,,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,87.0,41593.0,41593.0,,,,3.0,,,,,,,,,,,,,,,,,,,
223,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2024-01-04 15:27:46.000,2023-10-25 17:48:31,229.0,2.0,16.0,4.0,12.0,72.0,103.0,2023-08-28 07:29:57.000,2.3.6,41.0,5.0,21,True,,11.0,mkdocs-print-site-plugin,,['mkdocs'],274.0,268.0,https://pypi.org/project/mkdocs-print-site-plugin,2023-08-28 07:29:57.000,6.0,17641.0,17641.0,,,,3.0,,,,,,,,,,,,,,,,,,,
224,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-01-04 12:57:15.000,2024-01-04 08:31:12,53.0,3.0,57.0,25.0,29.0,110.0,2620.0,2024-01-04 12:57:15.000,1.3.4,46.0,3.0,20,True,,14.0,reloadium,,,,,https://pypi.org/project/reloadium,2024-01-04 12:57:15.000,,2080.0,2080.0,,,,3.0,,,,,,,,,,,,,,,,,,,
225,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,213.0,24.0,95.0,83.0,587.0,,,,39.0,20,False,,56.0,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,,,86320.0,86320.0,,,,3.0,,,,,,,,,,,,-6.0,,,,,,,
226,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-12-25 09:43:40.000,2023-12-25 09:43:39,144.0,1.0,19.0,5.0,70.0,72.0,172.0,2023-09-23 21:40:23.000,0.21.0,38.0,14.0,20,True,,47.0,flake8-simplify,conda-forge/flake8-simplify,,41.0,,https://pypi.org/project/flake8-simplify,2023-09-23 21:40:23.000,41.0,248761.0,249739.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,36204.0,3.0,,,,,,,,,,,,,,,,,,,
227,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,17.0,2.0,16.0,21.0,161.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,20,True,,24.0,dlint,conda-forge/dlint,,52.0,,https://pypi.org/project/dlint,2022-08-09 19:17:19.574,52.0,89657.0,89814.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,4097.0,3.0,,,,,,,,,,,,,,,,,,,
228,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,3.0,118.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,20,False,,11.0,dodgy,conda-forge/dodgy,,2952.0,2664.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,288.0,360583.0,361537.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,84979.0,3.0,,,,,,,,,,,,,,,,,,,
229,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,27.0,5.0,18.0,17.0,109.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,20,False,,11.0,flake8-bandit,,['flake8'],196.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,196.0,389012.0,389012.0,,,,3.0,,,,,,,,,,,,,,,,,,,
230,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-11-23 11:10:59.000,2023-11-23 11:09:40,546.0,4.0,24.0,3.0,206.0,32.0,80.0,2023-11-23 11:09:50.000,1.4.0,41.0,15.0,20,True,,14.0,autoimport,,,130.0,122.0,https://pypi.org/project/autoimport,2023-11-23 11:09:50.000,8.0,4187.0,4187.0,,,,3.0,,,,,,,,,,,,,,,,,,,
231,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,123.0,33.0,4.0,5.0,1686.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,19,False,,5.0,heartrate,conda-forge/heartrate,,57.0,54.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,420.0,518.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,3045.0,3.0,,,,,,,,,,,,,,,,,,,
232,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-12-12 06:18:06.000,2022-12-22 13:48:56,431.0,,32.0,20.0,17.0,28.0,1042.0,,,4.0,22.0,19,False,,22.0,snoop,conda-forge/snoop,,,,https://pypi.org/project/snoop,,,55375.0,55554.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4851.0,3.0,,,,,,,,,,,,,,,,,,,
233,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,61.0,1.0,,,433.0,,,13.0,10.0,19,False,,,assertpy,conda-forge/assertpy,,113.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,113.0,361721.0,362284.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,23683.0,3.0,,,,,,,,,,,,,,,,,,,
234,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,40.0,372.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,19,False,,3.0,vex,,,40.0,30.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,10.0,5386.0,5386.0,,,,3.0,,,,,,,,,,,,,,,,,,,
