,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
0,best-of-web-python - Testing,ml-tooling/best-of-web-python,testing,Testing libraries & tools for python web frameworks.,True,https://github.com/ml-tooling/best-of-web-python,https://github.com/ml-tooling/best-of-web-python,CC-BY-SA-4.0,2021-01-05 13:09:27.000,2023-10-19 17:34:28.000,2023-10-19 17:34:27,275.0,22.0,151.0,52.0,164.0,1.0,2.0,2042.0,2023-10-19 17:34:34.000,2023.10.19,100.0,12.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,best-of-mkdocs,pawamoy/best-of-mkdocs,documentation,Collection of MkDocs projects and plugins.,True,https://github.com/mkdocs/catalog,https://github.com/mkdocs/catalog,CC-BY-SA-4.0,2022-04-17 07:48:22.000,2023-10-19 21:22:27.000,2023-10-19 21:22:26,217.0,30.0,30.0,11.0,131.0,4.0,11.0,502.0,2023-06-29 18:48:34.000,2023.06.29,68.0,18.0,0,True,mkdocs/catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Python.org Packaging,,packaging,An Overview of Packaging for Python.,True,,https://packaging.python.org/overview/,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,unittest,,testing,Unittest is a test framework included in the Python standard library.,True,,https://docs.python.org/3/library/unittest.html,,,,,,,,,,,,,,,,,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,pytest,pytest-dev/pytest,testing,"The pytest framework makes it easy to write small tests, yet scales to support complex functional testing.",,https://github.com/pytest-dev/pytest,https://github.com/pytest-dev/pytest,MIT,2015-06-15 20:28:27.000,2023-10-25 16:28:23.000,2023-10-25 16:19:47,15374.0,154.0,2394.0,192.0,5305.0,832.0,4662.0,10714.0,2023-10-24 19:37:45.000,7.4.3,165.0,916.0,47,True,,pytest,conda-forge/pytest,['pytest'],1075766.0,1056830.0,https://pypi.org/project/pytest,2023-10-24 19:23:14.000,18936.0,93905968.0,94551836.0,https://anaconda.org/conda-forge/pytest,2023-10-25 11:38:48.696,23251277.0,1.0,,,,,,,,,,,,,,,,,,,
5,pip,pypa/pip,dependency-managers,The Python package installer.,,https://github.com/pypa/pip,https://github.com/pypa/pip,MIT,2011-03-06 14:30:46.000,2023-10-25 13:31:30.000,2023-10-21 11:05:39,14192.0,171.0,3042.0,314.0,5328.0,1072.0,6041.0,8991.0,2023-10-21 11:10:25.000,23.3.1,136.0,753.0,47,True,,pip,conda-forge/pip,,167734.0,156603.0,https://pypi.org/project/pip,2023-10-21 11:10:25.000,11131.0,190668358.0,192967575.0,https://anaconda.org/conda-forge/pip,2023-10-21 14:02:44.666,94267919.0,1.0,,,,,,,,,,,,,,,,,,,
6,black,psf/black,formatters,The uncompromising Python code formatter.,,https://github.com/psf/black,https://github.com/psf/black,MIT,2018-03-14 19:54:45.000,2023-10-26 10:24:09.000,2023-10-25 16:47:21,1699.0,87.0,2137.0,230.0,1542.0,372.0,2044.0,34229.0,2023-10-23 19:24:27.000,23.10.1,51.0,411.0,46,True,,black,conda-forge/black,,440896.0,427843.0,https://pypi.org/project/black,2023-10-23 19:24:27.000,13053.0,30007696.0,30230302.0,https://anaconda.org/conda-forge/black,2023-10-18 18:05:13.915,8645948.0,1.0,50396.0,,,,,,,,,,,,,,,,,,
7,pipenv,pypa/pipenv,virtual-envs,Python Development Workflow for Humans.,,https://github.com/pypa/pipenv,https://github.com/pypa/pipenv,MIT,2017-01-20 00:44:02.000,2023-10-25 01:45:44.451,2023-10-24 22:27:05,8668.0,213.0,1890.0,362.0,1829.0,190.0,3898.0,24220.0,2023-10-24 22:26:58.000,2023.10.24,381.0,489.0,46,True,,pipenv,conda-forge/pipenv,,117873.0,116616.0,https://pypi.org/project/pipenv,2023-10-24 22:26:58.000,1257.0,11354327.0,11357558.0,https://anaconda.org/conda-forge/pipenv,2023-10-25 01:45:44.451,132503.0,1.0,,,,,,,,,,,,,,,,,,,
8,setuptools,pypa/setuptools,build-tools,Official project repository for the Setuptools build system.,,https://github.com/pypa/setuptools,https://github.com/pypa/setuptools,MIT,2016-03-29 14:02:33.000,2023-10-26 12:56:37.000,2023-10-16 11:18:01,14175.0,210.0,978.0,92.0,1451.0,558.0,1808.0,2167.0,2023-09-12 17:22:21.000,68.2.2,199.0,583.0,46,True,,setuptools,conda-forge/setuptools,,409928.0,409928.0,https://pypi.org/project/setuptools,,,331862165.0,334197473.0,https://anaconda.org/conda-forge/setuptools,2023-09-12 19:55:09.802,95747655.0,1.0,,,,,,,,,,,,,,,,,,,
9,mypy,python/mypy,type-checkers,Optional static typing for Python.,,https://github.com/python/mypy,https://github.com/python/mypy,MIT,2012-12-07 13:30:23.000,2023-10-26 14:04:36.000,2023-10-25 14:03:26,11568.0,177.0,2703.0,236.0,6638.0,2466.0,7308.0,16657.0,2023-10-18 05:24:50.000,1.6.1,110.0,674.0,45,True,,mypy,conda-forge/mypy,,219463.0,210057.0,https://pypi.org/project/mypy,2023-10-18 05:24:50.000,9406.0,20424076.0,20512485.0,https://anaconda.org/conda-forge/mypy,2023-10-18 13:50:24.302,3536380.0,1.0,,,,,,,,,,,,,,,,,,,
10,psutil,giampaolo/psutil,profiling,Cross-platform lib for process and system monitoring in Python.,,https://github.com/giampaolo/psutil,https://github.com/giampaolo/psutil,BSD-3-Clause,2014-05-23 14:01:48.000,2023-10-25 00:03:50.000,2023-10-24 20:25:00,5981.0,40.0,1384.0,236.0,655.0,279.0,1408.0,9612.0,2023-10-15 09:08:50.000,5.9.6,91.0,198.0,45,True,,psutil,conda-forge/psutil,,400075.0,382547.0,https://pypi.org/project/psutil,2023-10-15 09:08:50.000,17528.0,89559138.0,90244936.0,https://anaconda.org/conda-forge/psutil,2023-09-22 07:35:14.305,26746153.0,1.0,,,,,,,,,,,,,,,,,,,
11,sphinx,sphinx-doc/sphinx,documentation,The Sphinx documentation generator.,,https://github.com/sphinx-doc/sphinx,https://github.com/sphinx-doc/sphinx,BSD-3-Clause,2015-01-02 10:53:28.000,2023-10-24 20:10:32.000,2023-10-05 14:03:32,20447.0,242.0,1977.0,147.0,5044.0,1207.0,5507.0,5697.0,2023-09-13 23:13:23.000,7.2.6,198.0,790.0,45,True,,sphinx,conda-forge/sphinx,['sphinx'],399709.0,336615.0,https://pypi.org/project/sphinx,2023-09-13 23:13:23.000,63094.0,11553114.0,11758717.0,https://anaconda.org/conda-forge/sphinx,2023-09-13 23:26:46.261,8429723.0,1.0,,,,,,,,,,,,,,,,,,,
12,rich,Textualize/rich,logging,Rich is a Python library for rich text and beautiful formatting in the terminal.,,https://github.com/Textualize/rich,https://github.com/Textualize/rich,MIT,2019-11-10 15:28:09.000,2023-10-24 18:38:41.000,2023-09-30 14:09:52,3849.0,47.0,1596.0,542.0,1033.0,133.0,1039.0,45198.0,2023-09-30 14:13:00.000,13.6.0,107.0,227.0,44,True,,rich,conda-forge/rich,,133234.0,133234.0,https://pypi.org/project/rich,,,33785784.0,33925666.0,https://anaconda.org/conda-forge/rich,2023-09-30 19:12:41.298,5455435.0,1.0,,,,,,,,,,,,,,,,,,,
13,tqdm,tqdm/tqdm,logging,"A Fast, Extensible Progress Bar for Python and CLI.",,https://github.com/tqdm/tqdm,https://github.com/tqdm/tqdm,MPL-2.0,2015-06-03 13:13:14.000,2023-10-23 19:37:21.000,2023-08-10 10:52:15,1964.0,22.0,1319.0,210.0,531.0,464.0,577.0,26084.0,2023-08-10 11:59:02.000,4.66.1,108.0,112.0,43,True,,tqdm,conda-forge/tqdm,,571110.0,571110.0,https://pypi.org/project/tqdm,,,76187263.0,76779685.0,https://anaconda.org/conda-forge/tqdm,2023-08-10 12:44:00.709,23689661.0,1.0,11357.0,tqdm/tqdm,https://hub.docker.com/r/tqdm/tqdm,2023-08-26 01:32:37.879259,2.0,4123.0,,,,,,,,,,,,,
14,ruff,charliermarsh/ruff,linters,"An extremely fast Python linter and code formatter, written in Rust.",,https://github.com/astral-sh/ruff,https://github.com/astral-sh/ruff,MIT,2022-08-09 17:17:44.000,2023-10-26 14:00:21.000,2023-10-26 06:28:58,5440.0,1101.0,596.0,68.0,4981.0,540.0,2580.0,18923.0,2023-10-24 15:56:25.000,0.1.2,269.0,288.0,43,True,astral-sh/ruff,ruff,conda-forge/ruff,,21752.0,20320.0,https://pypi.org/project/ruff,2023-10-24 15:51:25.000,1432.0,6403215.0,6446541.0,https://anaconda.org/conda-forge/ruff,2023-10-24 18:36:34.520,390944.0,1.0,77866.0,,,,,,,,,,,,,,,,,,
15,mkdocs-material,squidfunk/mkdocs-material,documentation,Documentation that simply works.,,https://github.com/squidfunk/mkdocs-material,https://github.com/squidfunk/mkdocs-material,MIT,2016-01-28 22:09:23.000,2023-10-25 19:04:54.000,2023-10-25 19:04:53,5800.0,388.0,3017.0,123.0,2607.0,27.0,2037.0,15919.0,2023-10-14 08:49:49.000,9.4.6,180.0,233.0,43,True,,mkdocs-material,conda-forge/mkdocs-material,['mkdocs'],38482.0,38482.0,https://pypi.org/project/mkdocs-material,,,3290593.0,3298494.0,https://anaconda.org/conda-forge/mkdocs-material,2023-10-14 13:46:08.851,323957.0,1.0,,,,,,,,,,,,,,,,,,,
16,conda,conda/conda,dependency-managers,"A system-level, binary package and environment manager running on all major operating systems and platforms.",,https://github.com/conda/conda,https://github.com/conda/conda,BSD-3-Clause,2012-10-15 22:08:03.000,2023-10-26 11:22:29.273,2023-10-25 17:42:02,16561.0,128.0,1414.0,195.0,3895.0,722.0,8615.0,5771.0,2023-09-27 19:49:06.000,23.9.0,100.0,443.0,43,True,,conda,conda-forge/conda,,44761.0,43665.0,https://pypi.org/project/conda,2017-04-22 23:43:59.218,1096.0,77170.0,1236770.0,https://anaconda.org/conda-forge/conda,2023-10-26 11:22:29.273,47543615.0,1.0,,,,,,,,,,,,,,,,,,,
17,pylint,PyCQA/pylint,linters,Its not just a linter that annoys you!.,,https://github.com/pylint-dev/pylint,https://github.com/pylint-dev/pylint,GPL-2.0,2015-12-09 05:40:02.000,2023-10-24 01:41:24.000,2023-10-24 01:41:22,8973.0,204.0,1047.0,75.0,3992.0,807.0,4386.0,4890.0,2023-10-22 13:55:18.000,3.0.2,182.0,545.0,43,True,pylint-dev/pylint,pylint,conda-forge/pylint,,411530.0,388668.0,https://pypi.org/project/pylint,2023-10-22 13:55:18.000,22862.0,19628287.0,19743773.0,https://anaconda.org/conda-forge/pylint,2023-10-22 20:06:43.450,4619478.0,1.0,,,,,,,,,,,,,,,,,,,
18,pre-commit,pre-commit/pre-commit,others,A framework for managing and maintaining multi-language pre-commit hooks.,,https://github.com/pre-commit/pre-commit,https://github.com/pre-commit/pre-commit,MIT,2014-03-13 00:39:38.000,2023-10-24 06:46:36.000,2023-10-23 20:57:56,2607.0,44.0,755.0,86.0,1134.0,23.0,1854.0,11101.0,2023-10-13 16:06:55.000,3.5.0,187.0,154.0,42,True,,pre-commit,conda-forge/pre-commit,,161112.0,155002.0,https://pypi.org/project/pre-commit,2023-10-13 15:57:46.000,6110.0,14708179.0,14830856.0,https://anaconda.org/conda-forge/pre-commit,2023-10-13 18:39:42.607,3837448.0,1.0,716274.0,,,,,,,,,,,,,,,,,,
19,pyinstaller,pyinstaller/pyinstaller,packaging,Freeze (package) Python programs into stand-alone executables.,,https://github.com/pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000,2023-10-26 10:44:14.000,2023-10-25 10:22:17,9022.0,169.0,1783.0,232.0,2272.0,259.0,4793.0,10715.0,2023-10-13 21:22:54.000,6.1.0,58.0,461.0,42,True,,pyinstaller,conda-forge/pyinstaller,,49690.0,49690.0,https://pypi.org/project/pyinstaller,,,1757910.0,1779155.0,https://anaconda.org/conda-forge/pyinstaller,2023-09-25 11:19:40.117,498722.0,1.0,742163.0,,,,,,,,,,,,,,,,,,
20,robotframework,robotframework/robotframework,testing,Generic automation framework for acceptance testing and RPA.,,https://github.com/robotframework/robotframework,https://github.com/robotframework/robotframework,Apache-2.0,2014-06-27 11:10:38.000,2023-10-26 00:58:16.000,2023-10-25 23:47:23,14281.0,150.0,2150.0,479.0,680.0,296.0,3957.0,8431.0,2023-07-28 19:29:00.000,6.1.1,120.0,188.0,42,True,,robotframework,conda-forge/robotframework,,10052.0,8934.0,https://pypi.org/project/robotframework,2023-07-28 19:27:05.000,1118.0,1700358.0,1705506.0,https://anaconda.org/conda-forge/robotframework,2023-10-10 22:35:13.903,159458.0,1.0,553.0,,,,,,,,,,,,,,,,,,
21,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2023-10-23 23:05:26.000,2023-10-23 23:05:25,742.0,36.0,1067.0,171.0,1322.0,18.0,1283.0,4574.0,2023-10-23 18:36:13.000,20.24.6,212.0,267.0,42,True,,virtualenv,conda-forge/virtualenv,,345100.0,327101.0,https://pypi.org/project/virtualenv,2023-10-23 18:22:55.000,17999.0,102376628.0,102529518.0,https://anaconda.org/conda-forge/virtualenv,2023-10-23 20:27:05.672,5504061.0,2.0,,,,,,,,,,,,,,,,,,,
22,flake8,PyCQA/flake8,linters,Flake8 is a wrapper around these tools: PyFlakes; pycodestyle; Ned Batchelders McCabe script.,,https://github.com/PyCQA/flake8,https://github.com/PyCQA/flake8,MIT,2014-09-13 17:06:24.000,2023-10-23 21:47:32.000,2023-10-23 21:47:31,2427.0,39.0,293.0,38.0,345.0,26.0,1512.0,3059.0,2023-07-29 19:05:02.000,6.1.0,88.0,172.0,42,True,,flake8,conda-forge/flake8,,543744.0,498173.0,https://pypi.org/project/flake8,2023-07-29 19:05:02.000,45571.0,24991916.0,25159130.0,https://anaconda.org/conda-forge/flake8,2023-07-31 20:03:25.549,6855789.0,1.0,,,,,,,,,,,,,,,,,,,
23,poetry,python-poetry/poetry,dependency-managers,Python packaging and dependency management made easy.,,https://github.com/python-poetry/poetry,https://github.com/python-poetry/poetry,MIT,2018-02-28 15:23:47.000,2023-10-25 06:48:20.000,2023-10-25 04:51:12,2980.0,60.0,2042.0,190.0,2531.0,630.0,4718.0,27127.0,2023-08-21 17:53:20.000,1.6.1,164.0,493.0,41,True,,poetry,conda-forge/poetry,,289.0,,https://pypi.org/project/poetry,2023-08-21 17:53:20.000,289.0,24672131.0,24937173.0,https://anaconda.org/conda-forge/poetry,2023-08-21 20:30:34.699,1039247.0,2.0,15299928.0,,,,,,,,,,,,,,,,,,
24,mkdocs,mkdocs/mkdocs,documentation,Project documentation with Markdown.,,https://github.com/mkdocs/mkdocs,https://github.com/mkdocs/mkdocs,BSD-2-Clause,2014-01-11 21:05:21.000,2023-10-25 17:41:01.000,2023-10-25 17:41:00,1978.0,36.0,2241.0,228.0,1198.0,113.0,1765.0,17264.0,2023-09-18 21:27:59.000,1.5.3,29.0,244.0,41,True,,mkdocs,conda-forge/mkdocs,['mkdocs'],51128.0,51128.0,https://pypi.org/project/mkdocs,,,2468600.0,2479321.0,https://anaconda.org/conda-forge/mkdocs,2023-09-19 01:25:40.888,300206.0,1.0,,,,,,,,,,,,,,,,,,,
25,yapf,google/yapf,formatters,A formatter for Python files.,,https://github.com/google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2023-10-25 18:00:09.000,2023-10-25 18:00:01,1331.0,30.0,933.0,215.0,353.0,365.0,458.0,13459.0,2023-09-22 18:40:43.000,0.40.2,74.0,150.0,41,True,,yapf,conda-forge/yapf,,87912.0,85601.0,https://pypi.org/project/yapf,2023-09-22 18:40:43.000,2311.0,4968820.0,5023469.0,https://anaconda.org/conda-forge/yapf,2023-07-26 16:15:22.726,1639486.0,2.0,,,,,,,,,,,,,,,,,,,
26,hypothesis,HypothesisWorks/hypothesis,testing,"Hypothesis is a powerful, flexible, and easy to use library for property-based testing.",,https://github.com/HypothesisWorks/hypothesis,https://github.com/HypothesisWorks/hypothesis,MPL-2.0,2013-03-10 13:51:19.000,2023-10-26 02:05:44.000,2023-10-22 21:00:24,13333.0,159.0,564.0,73.0,2326.0,44.0,1406.0,6970.0,2023-10-16 16:21:45.000,6.88.1,1093.0,320.0,41,True,,hypothesis,conda-forge/hypothesis,,25327.0,23024.0,https://pypi.org/project/hypothesis,2023-10-16 16:21:45.000,2303.0,6003070.0,6203699.0,https://anaconda.org/conda-forge/hypothesis,2023-10-16 17:31:20.211,8225808.0,1.0,,,,,,,4.0,,,,,,,,,,,,
27,isort,PyCQA/isort,formatters,A Python utility / library to sort imports.,,https://github.com/PyCQA/isort,https://github.com/PyCQA/isort,MIT,2013-09-02 22:22:53.000,2023-10-22 14:23:40.000,2023-10-21 09:21:23,4116.0,20.0,541.0,48.0,953.0,178.0,1064.0,6107.0,2023-01-31 16:31:31.154,5.8.0,143.0,288.0,40,True,,isort,conda-forge/isort,,440869.0,422839.0,https://pypi.org/project/isort,2023-01-31 16:31:31.154,18030.0,26418287.0,26480624.0,https://anaconda.org/conda-forge/isort,2023-06-16 13:18:02.201,5423362.0,2.0,,,,,,,,,,,,,,,,,,,
28,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2023-10-23 17:38:20.000,2023-09-30 09:58:06,2050.0,61.0,597.0,101.0,975.0,162.0,857.0,7160.0,2023-08-08 23:42:23.000,7.3.0,119.0,204.0,39,True,,pip-tools,conda-forge/pip-tools,,25886.0,23383.0,https://pypi.org/project/pip-tools,2023-08-08 23:42:23.000,2503.0,11067192.0,11070289.0,https://anaconda.org/conda-forge/pip-tools,2023-08-09 01:51:06.267,127001.0,2.0,,,,,,,,,,,,,,,,,,,
29,jedi,davidhalter/jedi,refactoring,"Awesome autocompletion, static analysis and refactoring library for python.",,https://github.com/davidhalter/jedi,https://github.com/davidhalter/jedi,,2012-02-19 23:12:30.000,2023-10-18 21:45:39.000,2023-10-04 07:41:55,8402.0,21.0,486.0,114.0,590.0,48.0,1321.0,5533.0,,,23.0,165.0,39,False,,jedi,conda-forge/jedi,,358044.0,358044.0,https://pypi.org/project/jedi,,,32132813.0,32621285.0,https://anaconda.org/conda-forge/jedi,2023-10-03 09:44:27.309,19538896.0,1.0,,,,,,,,,,,,,,,,,,,
30,tox,tox-dev/tox,testing,Command line driven CI frontend and development task automation tool.,,https://github.com/tox-dev/tox,https://github.com/tox-dev/tox,MIT,2016-09-17 16:54:22.000,2023-10-24 17:51:05.000,2023-10-24 17:51:04,666.0,47.0,473.0,43.0,1360.0,72.0,1583.0,3384.0,2023-09-08 22:44:51.000,4.11.3,89.0,65.0,39,True,,tox,conda-forge/tox,['pytest'],106135.0,106135.0,https://pypi.org/project/tox,,,13357866.0,13377773.0,https://anaconda.org/conda-forge/tox,2023-09-09 02:01:04.061,816217.0,1.0,,,,,,,,,,,,,,,,,,,
31,sentry-sdk,getsentry/sentry-python,logging,The official Python SDK for Sentry.io.,,https://github.com/getsentry/sentry-python,https://github.com/getsentry/sentry-python,MIT,2018-06-18 22:51:10.000,2023-10-25 17:49:36.000,2023-10-25 14:47:54,1961.0,103.0,408.0,71.0,1379.0,171.0,880.0,1636.0,2023-10-11 09:20:07.000,1.32.0,200.0,194.0,39,True,,sentry-sdk,conda-forge/sentry-sdk,,51461.0,51048.0,https://pypi.org/project/sentry-sdk,2023-10-11 09:19:53.000,413.0,22121374.0,22137961.0,https://anaconda.org/conda-forge/sentry-sdk,2023-10-11 12:08:29.520,659967.0,1.0,3466.0,,,,,,,,,,,,,,,,,,
32,pyright,Microsoft/pyright,type-checkers,Static Type Checker for Python.,,https://github.com/microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000,2023-10-26 03:13:40.000,2023-10-26 03:13:34,6719.0,317.0,1132.0,111.0,872.0,11.0,4643.0,11076.0,2023-10-25 03:14:31.000,1.1.333,417.0,98.0,38,True,,,,,665.0,653.0,,,,,755487.0,,,,2.0,1122.0,,,,,,,pyright,https://www.npmjs.com/package/pyright,2023-10-25 03:00:40.184,12.0,755428.0,,,,,,,
33,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2023-10-26 06:20:00.000,2023-10-09 13:47:07,2837.0,18.0,298.0,72.0,233.0,122.0,362.0,4439.0,2023-08-26 13:59:08.000,2.0.4,75.0,59.0,38,True,,autopep8,conda-forge/autopep8,,198898.0,192973.0,https://pypi.org/project/autopep8,2023-08-26 13:49:56.000,5925.0,3932445.0,3965873.0,https://anaconda.org/conda-forge/autopep8,2023-08-26 14:51:03.645,1337142.0,3.0,,,,,,,,,,,,,,,,,,,
34,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,Apache-2.0,2014-05-15 22:49:43.000,2023-10-24 20:07:41.000,2023-10-23 21:39:09,674.0,21.0,235.0,28.0,401.0,73.0,271.0,538.0,2023-10-01 13:50:29.000,23.2,43.0,101.0,38,True,,packaging,conda-forge/packaging,,931509.0,911961.0,https://pypi.org/project/packaging,2023-10-01 13:50:03.000,19548.0,243421092.0,244402111.0,https://anaconda.org/conda-forge/packaging,2023-10-01 23:22:47.528,40221178.0,1.0,742.0,,,,,,,,,,,,,,,,,,
35,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2023-10-16 19:06:09.000,2023-10-16 19:06:09,767.0,42.0,648.0,130.0,148.0,119.0,743.0,16423.0,2023-09-11 15:25:24.000,0.7.2,21.0,51.0,37,True,,loguru,conda-forge/loguru,,67914.0,65036.0,https://pypi.org/project/loguru,2023-09-11 15:24:35.000,2878.0,22320835.0,22363746.0,https://anaconda.org/conda-forge/loguru,2023-09-24 09:55:27.841,1759351.0,2.0,,,,,,,,,,,,,,,,,,,
36,Nuitka,Nuitka/Nuitka,packaging,"Nuitka is a Python compiler written in Python. Its fully compatible with Python 2.6, 2.7, 3.4, 3.5, 3.6, 3.7, 3.8,..",,https://github.com/Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2023-10-26 12:11:38.000,2023-10-24 13:50:48,11468.0,231.0,524.0,134.0,330.0,165.0,1835.0,9897.0,,,183.0,156.0,37,True,,nuitka,conda-forge/nuitka,,1542.0,1542.0,https://pypi.org/project/nuitka,,,85446.0,99742.0,https://anaconda.org/conda-forge/nuitka,2023-10-23 06:55:23.352,586141.0,2.0,,,,,,,,,,,,,,,,,,,
37,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2023-10-13 13:17:36.027,2023-10-12 23:38:32,1440.0,20.0,778.0,118.0,494.0,109.0,621.0,4921.0,2023-10-12 23:39:38.000,2.11.1,19.0,132.0,37,True,,pycodestyle,conda-forge/pycodestyle,,11648.0,20.0,https://pypi.org/project/pycodestyle,2023-10-12 23:39:38.000,11628.0,33203337.0,33432960.0,https://anaconda.org/conda-forge/pycodestyle,2023-10-13 13:17:36.027,7118318.0,1.0,,,,,,,,,,,,,,,,,,,
38,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-10-15 13:01:19.000,2023-05-24 18:28:10,920.0,,206.0,39.0,240.0,135.0,239.0,1547.0,2023-05-24 18:44:54.000,4.1.0,45.0,86.0,37,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],315480.0,280757.0,https://pypi.org/project/pytest-cov,2023-05-24 18:44:54.000,34723.0,40745618.0,40853243.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,9793925.0,1.0,,,,,,,,,,,,,,,,,,,
39,Glances,nicolargo/glances,profiling,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2023-10-26 13:45:30.000,2023-10-15 16:34:09,5207.0,77.0,1393.0,502.0,768.0,209.0,1494.0,23678.0,2023-05-18 15:52:21.000,3.4.0.2,96.0,176.0,36,True,,glances,conda-forge/glances,,782.0,731.0,https://pypi.org/project/glances,2022-05-26 08:29:00.000,51.0,150116.0,152414.0,https://anaconda.org/conda-forge/glances,2023-06-05 20:53:05.651,207757.0,1.0,1551.0,,,,,,,,,,,,,,,,,,
40,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-10-16 16:49:29.444,2023-06-07 11:16:23,408.0,,1095.0,186.0,157.0,455.0,225.0,8771.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,36,True,,pyautogui,conda-forge/pyautogui,,28707.0,27892.0,https://pypi.org/project/pyautogui,2021-07-07 17:05:04.000,815.0,706301.0,712155.0,https://anaconda.org/conda-forge/pyautogui,2023-10-16 16:49:29.444,210773.0,2.0,,,,,,,,,,,,,,,,,,,
41,bandit,PyCQA/bandit,security,Bandit is a tool designed to find common security issues in Python code.,,https://github.com/PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000,2023-10-25 22:45:17.000,2023-10-25 22:45:16,1324.0,8.0,548.0,66.0,403.0,195.0,459.0,5534.0,2023-03-10 01:08:04.773,1.7.5,36.0,173.0,36,True,,bandit,conda-forge/bandit,,46603.0,44799.0,https://pypi.org/project/bandit,2023-03-10 01:08:04.773,1804.0,3319576.0,3327090.0,https://anaconda.org/conda-forge/bandit,2023-09-25 08:07:42.894,270087.0,1.0,746.0,,,,,,,,,,,,,,,,,,
42,buildbot,buildbot/buildbot,build-tools,Python-based continuous integration testing framework; your pull requests are more than welcome!.,,https://github.com/buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2023-10-25 21:33:28.000,2023-10-11 00:32:49,24231.0,401.0,1481.0,202.0,5588.0,676.0,849.0,5094.0,2023-09-02 20:49:47.000,3.9.2,61.0,850.0,36,True,,buildbot,conda-forge/buildbot,,334.0,334.0,https://pypi.org/project/buildbot,,,31212.0,33871.0,https://anaconda.org/conda-forge/buildbot,2023-09-03 11:43:28.850,89245.0,1.0,33337.0,,,,,,,,,,,,,,,,,,
