,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
174,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,207.0,70.0,56.0,32.0,46.0,4474.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,,better-exceptions,,,84.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,84.0,110196.0,110196.0,,,,3.0,,,,,,,,,,,,,,,,,
175,line_profiler,pyutils/line_profiler,profiling,Line-by-line profiling for Python.,,https://github.com/pyutils/line_profiler,https://github.com/pyutils/line_profiler,,2019-12-10 22:26:33.000,2023-11-02 23:41:38.000,2023-11-02 23:37:53,418.0,73.0,106.0,15.0,156.0,38.0,52.0,2199.0,2023-11-02 23:39:51.000,4.1.2,16.0,42.0,24,False,,line_profiler,conda-forge/line_profiler,,,,https://pypi.org/project/line_profiler,,,451648.0,464024.0,https://anaconda.org/conda-forge/line_profiler,2023-09-27 21:27:52.775,445537.0,3.0,,,,,,,,,,,,,,,,,
176,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-08-31 12:24:27.000,2023-02-20 18:24:13,204.0,,35.0,8.0,35.0,7.0,21.0,1254.0,2022-11-24 20:29:05.000,0.2.10,7.0,7.0,24,True,,stackprinter,conda-forge/stackprinter,,310.0,310.0,https://pypi.org/project/stackprinter,,,262478.0,262640.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,8633.0,3.0,,,,,,,,,,,,,,,,,
177,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-11-06 22:37:34.000,2023-10-23 23:25:39,623.0,17.0,75.0,15.0,173.0,39.0,73.0,816.0,2023-09-01 06:20:05.000,2.2.1,29.0,37.0,24,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,,,1671634.0,1680966.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,513274.0,3.0,,,,,,,,,,,,,,,,,
178,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-11-08 08:58:48.000,2023-11-02 03:37:48,323.0,20.0,56.0,28.0,302.0,27.0,82.0,547.0,2023-10-26 02:37:12.000,2.1.0,11.0,40.0,24,False,,fixit,,,50.0,47.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,3.0,47256.0,47256.0,,,,3.0,,,,,,,,,,,,,,,,,
179,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-08-19 21:30:00.000,2023-08-19 21:19:39,96.0,3.0,29.0,7.0,17.0,17.0,55.0,375.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,24,True,,mkdocs-awesome-pages-plugin,,['mkdocs'],3406.0,3406.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,,,166004.0,166004.0,,,,3.0,,,,,,,,,,,,,,,,,
180,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,46.0,30.0,282.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,24,False,,baron,,,382.0,323.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,61706.0,61706.0,,,,3.0,,,,,,,,,,,,,,,,,
181,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2023-07-16 21:30:01.000,2023-05-08 06:33:29,274.0,,33.0,9.0,97.0,10.0,53.0,232.0,2022-12-18 18:46:32.000,0.10.3,13.0,16.0,24,True,realpython/pytest-mypy,pytest-mypy,conda-forge/pytest-mypy,['pytest'],3765.0,3765.0,https://pypi.org/project/pytest-mypy,,,328073.0,330088.0,https://anaconda.org/conda-forge/pytest-mypy,2023-06-16 19:18:02.883,90695.0,3.0,,,,,,,,,,,,,,,,,
182,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-11-07 20:23:38.000,2023-08-12 17:19:26,116.0,2.0,21.0,6.0,17.0,8.0,28.0,227.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,24,True,,xenon,conda-forge/xenon,,1220.0,1136.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,84.0,161430.0,161727.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21739.0,3.0,,,,,,,,,,,,,,,,,
183,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-09-24 00:06:12.000,2023-09-24 00:06:10,594.0,3.0,40.0,7.0,27.0,30.0,46.0,174.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,24,True,,releases,conda-forge/sphinx-releases,['sphinx'],974.0,600.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,374.0,18157.0,18913.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49905.0,3.0,,,,,,,,,,,,,,,,,
184,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-11-07 13:52:29.000,2023-11-07 13:52:10,172.0,6.0,10.0,2.0,54.0,6.0,23.0,162.0,,,12.0,10.0,24,True,,flake8-black,conda-forge/flake8-black,['flake8'],7318.0,7318.0,https://pypi.org/project/flake8-black,,,856691.0,865317.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,457179.0,3.0,,,,,,,,,,,,,,,,,
185,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,32.0,3.0,45.0,21.0,80.0,48.0,2021-09-21 19:52:30.000,0.12.0,13.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1318.0,1318.0,https://pypi.org/project/pytkdocs,,,79741.0,82362.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,97003.0,3.0,,,,,,,,,,,,,,,,,
186,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,4.0,95.0,43.0,58.0,20.0,62.0,4696.0,2022-09-29 10:20:01.217,0.8.12,89.0,26.0,23,True,,xxh-xxh,,,79.0,79.0,https://pypi.org/project/xxh-xxh,2022-09-29 10:20:01.217,,336.0,378.0,,,,3.0,1918.0,,,,,,,,,,,,,,,,
187,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-10-29 16:48:19.000,2023-09-03 16:50:32,132.0,9.0,37.0,11.0,94.0,12.0,39.0,843.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,python-devtools,conda-forge/python-devtools,,1947.0,1946.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,639.0,1274.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,19714.0,3.0,,,,,,,,,,,,,,,,,
188,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,13.0,84.0,20.0,35.0,11.0,142.0,671.0,2023-10-07 21:15:17.000,0.13.0.1,18.0,20.0,23,False,,py2exe,,,1880.0,1880.0,https://pypi.org/project/py2exe,,,21128.0,21398.0,,,,3.0,15141.0,,,,,,,,,,,,,,,,
189,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-11-01 12:47:45.000,2023-10-16 12:13:27,1136.0,16.0,156.0,33.0,401.0,30.0,297.0,423.0,2023-10-16 12:14:37.000,3.5.0,44.0,70.0,23,False,,,constructor,,15.0,15.0,,,,,107.0,https://anaconda.org/anaconda/constructor,2023-10-24 16:47:40.329,9486.0,3.0,276.0,,,,,,,,,,,,,,,,
190,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-10-23 21:49:15.000,2023-10-23 21:49:14,471.0,25.0,22.0,6.0,203.0,,54.0,318.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,23,True,,add-trailing-comma,,,22.0,,https://pypi.org/project/add-trailing-comma,2023-08-30 17:27:37.000,22.0,28329.0,28329.0,,,,3.0,,,,,,,,,,,,,,,,,
191,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,,373.0,74.0,132.0,108.0,225.0,5756.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,22,True,,,,,21.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
192,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,72.0,32.0,29.0,57.0,3933.0,,,19.0,17.0,22,False,,vprof,,,116.0,116.0,https://pypi.org/project/vprof,,,3180.0,3180.0,,,,3.0,,,,,,,,,,,,,,,,,
193,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476,2021-11-24 14:32:14,130.0,,82.0,31.0,10.0,7.0,38.0,2673.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,False,,pretty_errors,conda-forge/pretty_errors,,53.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,53.0,26860.0,27235.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,13535.0,3.0,,,,,,,,,,,,,,,,,
194,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,233.0,70.0,116.0,22.0,78.0,2150.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,python-taint,,,92.0,92.0,https://pypi.org/project/python-taint,,,3783.0,3784.0,,,,3.0,113.0,,,,,,,,,,,,,,,,
195,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-10-20 14:34:56.000,2023-09-07 16:41:57,207.0,2.0,86.0,28.0,119.0,41.0,77.0,1634.0,2023-09-07 16:49:17.000,1.0.4,19.0,39.0,22,True,,shiv,,,,,https://pypi.org/project/shiv,,,28124.0,28135.0,,,,3.0,606.0,,,,,,,,,,,,,,,,
196,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,89.0,34.0,76.0,38.0,34.0,1493.0,,,5.0,27.0,22,True,,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,,,84719.0,85016.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17826.0,3.0,,,,,,,,,,,,,,,,,
197,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,62.0,73.0,1289.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,265.0,391.0,,,,3.0,6434.0,,,,,,,,,,,,,,,,
198,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-08 00:32:28.000,2022-07-24 14:45:54,478.0,,84.0,10.0,61.0,47.0,53.0,1098.0,,,5.0,29.0,22,False,,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,,,1266578.0,1271452.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,389983.0,3.0,,,,,,,,,,,,,,,,,
199,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,138.0,16.0,66.0,30.0,28.0,836.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,317.0,317.0,https://pypi.org/project/pycco,,,2615.0,2615.0,,,,3.0,,,,,,,,,,,,,,,,,
200,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,42.0,15.0,21.0,41.0,54.0,756.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,22,True,,hunter,conda-forge/hunter,,156.0,156.0,https://pypi.org/project/hunter,,,8365.0,10274.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,53460.0,3.0,,,,,,,,,,,,,,,,,
201,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,68.0,10.0,50.0,54.0,44.0,270.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],411.0,411.0,https://pypi.org/project/mkdocs-with-pdf,,,30161.0,30161.0,,,,3.0,,,,,,,,,,,,,,,,,
202,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-09-26 17:41:17.851,2023-09-24 09:24:40,143.0,12.0,19.0,5.0,69.0,46.0,72.0,167.0,2023-09-23 21:40:23.000,0.21.0,38.0,14.0,22,True,,flake8-simplify,conda-forge/flake8-simplify,,34.0,,https://pypi.org/project/flake8-simplify,2023-09-23 21:40:23.000,34.0,321347.0,322352.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,35179.0,3.0,,,,,,,,,,,,,,,,,
203,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,19.0,22,True,,sphinx-markdown-builder,,['sphinx'],824.0,745.0,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,79.0,50670.0,50670.0,,,,3.0,,,,,,,,,,,,,,,,,
204,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,17.0,6.0,83.0,10.0,41.0,161.0,2023-08-11 15:10:29.000,2023.8.2,7.0,14.0,22,True,,pandas-vet,conda-forge/pandas-vet,['flake8'],407.0,407.0,https://pypi.org/project/pandas-vet,,,34222.0,35027.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,16893.0,3.0,71.0,,,,,,,,,,,,,,,,
205,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-11-07 02:03:46.000,2023-06-11 00:08:52,155.0,,34.0,8.0,37.0,4.0,24.0,155.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,22,True,,lazydocs,,,182.0,182.0,https://pypi.org/project/lazydocs,,,8369.0,8369.0,,,,3.0,,,,,,,,,,,,,,,,,
206,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-10-25 17:48:31.000,2023-10-25 17:48:31,229.0,4.0,14.0,3.0,11.0,10.0,72.0,96.0,2023-08-28 07:28:44.000,2.3.6,41.0,5.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],251.0,251.0,https://pypi.org/project/mkdocs-print-site-plugin,,,19391.0,19391.0,,,,3.0,,,,,,,,,,,,,,,,,
207,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2023-10-23 14:35:37.000,2023-10-23 14:35:37,718.0,2.0,348.0,81.0,162.0,119.0,115.0,4058.0,,,12.0,103.0,21,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,,,947597.0,951803.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,378589.0,3.0,,,,,,,,,,,,,,,,,
208,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,114.0,75.0,25.0,15.0,20.0,2965.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,profiling,,,64.0,64.0,https://pypi.org/project/profiling,,,1722.0,1722.0,,,,3.0,,,,,,,,,,,,,,,,,
209,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000,2023-10-08 18:16:39,353.0,2.0,198.0,60.0,44.0,40.0,16.0,2734.0,,,,24.0,21,True,,pyrasite,,,52.0,52.0,https://pypi.org/project/pyrasite,,,25904.0,25904.0,,,,3.0,,,,,,,,,,,,,,,,,
210,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,184.0,71.0,170.0,67.0,128.0,1756.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,,,52.0,52.0,,,,3.0,,,,,,,,,,,,,,,,,
211,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,34.0,33.0,1400.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,155.0,125.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,30.0,4459.0,4459.0,,,,3.0,,,,,,,,,,,,,,,,,
212,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,73.0,17.0,43.0,31.0,32.0,853.0,,,,20.0,21,True,,portray,,,808.0,808.0,https://pypi.org/project/portray,,,11747.0,11747.0,,,,3.0,,,,,,,,,,,,,,,,,
213,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-09-28 06:00:07.530,2023-05-18 17:02:25,1091.0,,74.0,25.0,77.0,6.0,173.0,776.0,,,9.0,39.0,21,True,,green,conda-forge/green,,,,https://pypi.org/project/green,,,14946.0,18240.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,131787.0,3.0,,,,,,,,,,,,,,,,,
214,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,61.0,1.0,,,,433.0,,,13.0,10.0,21,False,,assertpy,conda-forge/assertpy,,111.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,111.0,445347.0,445929.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,23287.0,3.0,,,,,,,,,,,,7.0,,,,,
215,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,356.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,21,True,,manhole,conda-forge/manhole,,265.0,265.0,https://pypi.org/project/manhole,,,15961.0,16619.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,18444.0,3.0,,,,,,,,,,,,,,,,,
216,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,293.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],560.0,560.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,22210.0,22210.0,,,,3.0,,,,,,,,,,,,,,,,,
217,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-10-31 15:17:45.000,2023-07-07 10:58:24,475.0,,22.0,5.0,180.0,13.0,99.0,236.0,2023-07-07 11:10:02.502,1.0.0,53.0,15.0,21,True,hakancelikdev/unimport,unimport,,,5.0,,https://pypi.org/project/unimport,2022-01-29 20:05:35.000,5.0,15305.0,15305.0,,,,3.0,,,,,,,,,,,,,,,,,
218,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,5.0,105.0,18.0,27.0,196.0,2023-10-26 00:22:06.000,1.1.2,12.0,9.0,21,True,,xdoctest,conda-forge/xdoctest,,,,https://pypi.org/project/xdoctest,,,156279.0,161188.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,191459.0,3.0,,,,,,,,,,,,,,,,,conda-forge/xdoctest
219,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,189.0,24.0,95.0,49.0,83.0,586.0,,,,39.0,20,False,,sphinx-bootstrap-theme,,['sphinx'],,,https://pypi.org/project/sphinx-bootstrap-theme,,,102375.0,102375.0,,,,3.0,,,,,,,,,,,,,,,,,
220,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-09-25 06:22:00.000,2023-09-25 06:20:54,1070.0,3.0,47.0,33.0,7.0,,,233.0,,,,187.0,20,True,,hacking,,['flake8'],,,https://pypi.org/project/hacking,,,72558.0,72558.0,,,,3.0,,,,,,,,,,,,-8.0,,,,,
